,COL17A1,NTSR1,DHRS9,MSLN,GPRC5A,LAMC2,S100A2,GJB2,HMGA2,AREG,AHNAK2,KLHL32,CLIC3,WNT10A,IL20RB,CDA,MUC4,POSTN,SEMA7A,SLC2A1,FN1,INHBA,ori_class
31e66b80-c684-4ee8-82ae-36d00f36bc88,21.376276173583467,13.965572899673772,19.94842799439644,20.91614183863091,21.513939657692646,22.16219224224015,17.635988911490102,20.656103190484977,12.994452671692406,17.973945748432634,17.479103532854385,10.401230665629743,19.432305362533384,16.52496441892161,15.623448383376108,18.625776064303253,16.70946900932407,20.05538984792736,19.210655966434494,19.778119691306024,20.936661566685423,17.86728873153773,HA
16b38977-aea1-4c75-89ec-4fb551f652dd,19.124127556111443,16.851310092718855,14.71596998359016,22.28090342613273,19.690780928228907,20.688110745588627,16.978101058883794,19.22654979566828,9.468267750641607,17.905389996181437,18.911106709114062,11.738596690525364,19.630190839142518,15.347845913122393,14.014035569446989,17.822416223977708,16.705141575740427,19.613603943615193,17.811204034061486,20.37694484176687,20.853625854828067,17.83762443067757,L
70c2c861-01de-47bc-abfd-b7d14d68e1a1,14.817105166926941,12.635939185508656,16.588653487113543,19.707576891443416,18.488537834340168,19.870359738900415,14.425159428290113,18.128134544211285,11.420205896669936,16.32270102218661,15.227551455482464,14.110218700688483,14.521020992250719,15.560255495683641,14.374584945592993,16.28982833382004,15.299796350430682,20.525141196801595,15.519355913996828,17.499449420959408,20.899422833875917,17.365600726446047,L
7a1d9862-910b-403e-9eab-697dc65618c7,16.482756827153576,13.10843807026009,14.02483132954993,19.323711355228422,19.817748572131922,22.212616492319786,15.865404114039071,19.58890532122199,11.895434574178575,18.128976439195146,16.809955005705657,12.009933342508226,15.706388625578152,14.781610896084576,14.245966303009203,17.20429439203406,11.212393507204393,22.009427613805386,18.497756029537392,20.273297507775318,22.893114150391725,19.22535447346782,D
31aca8a3-7107-4b9d-8b6a-c07caa2a9339,21.971068735759115,16.695736351490737,17.85276259020175,20.787634062181112,21.874043471670873,21.988675579972263,17.622365302963882,21.56250316918224,16.60402261135956,18.315408257843515,18.309866915178254,9.952064488813212,19.80866375253354,17.9595233144251,16.60870981906635,20.971151712899935,17.405479859647766,22.915980390955877,19.794593969829712,20.77461743713141,24.93906060870884,20.014995211667895,D
2048d0f9-ed9f-46df-bcd4-3dfd9137670f,17.18568495205852,11.738011059333228,13.587935360103069,20.945037742951886,18.266252605266757,18.88588897693853,16.93554969450066,21.565172400803885,13.455140856279552,17.587603772352697,17.09728236512293,9.969654933277472,17.73278125599061,16.850411933068617,14.272221645030802,17.602070134797305,14.699011549248068,23.301041947170173,18.199434579538355,19.07675953342605,24.438263607086252,19.732146504465636,COL
556baca9-03d6-48a3-9216-4fc441e99f90,19.272471053270685,17.315756032056562,17.23472904484663,21.026752759816148,20.438622278827165,21.1852558381136,20.76384612968811,20.402814705675347,14.975326652829692,17.071627356454044,17.824859811789036,11.77777038476008,19.080438137763412,17.14612858296601,17.358826974047833,19.148493733354933,15.607590419331661,21.56864014241639,17.449569608714427,18.875030433910712,22.871611017244184,18.10672109512213,COL
8d9bd437-8b4b-4da5-87ba-6b5790f05022,21.37407392826344,14.233159030181229,16.993379923872137,21.925840522153372,21.495645763155174,19.887589629365383,16.832748808420934,18.909545602183712,15.009545713639215,17.989589958620055,18.53259051302748,7.200695463619521,19.876518003630697,15.906664050061877,16.75225874782477,20.18825574944062,15.642844404034381,19.19379314565489,15.73915748628807,20.603859022431504,22.167644395955726,19.460426150474923,HA
b0cb81ad-3c20-4d56-ab7d-f64c0caee1ce,20.005164661852096,11.33507981380044,17.90967067423071,22.222634708149165,21.941556160382795,22.290547907440008,21.33072355027548,20.3092316023614,15.26368105767855,19.403779373874162,18.71948850661696,9.888651782624343,19.325480410826195,16.078555113110955,14.30450578071744,18.212054777148783,16.944906360752814,22.023205746127214,19.321997099474462,22.462026419759624,22.591266409222417,18.544400702390448,HA
d1e0f479-77dd-42cd-89cb-c1eeac60c10a,21.231099567096653,9.565630077369757,19.573617637348452,19.456902212098058,21.46289749517009,22.375150538052246,23.628581837279654,19.775349676015797,17.381546943650356,18.628396681692994,17.80751241795066,14.445931127350025,17.45795300505327,12.816655014751463,21.11760969524004,19.944651489459734,17.62185773097776,23.178066482604653,17.740174366221538,20.30579129525198,24.847666227093505,20.457166670127545,D
ca2da39a-263c-4238-9826-de7d52e63d0f,17.553492942525626,9.000058983195023,16.17846396801933,16.88702055648664,20.34810049264113,21.044823583755925,14.841089291763998,19.203953521322497,12.940155865914182,17.311920802390624,16.387554964755083,12.90695424318401,15.901099127979707,15.521937830869001,12.776839872169479,15.746303651392855,16.070361124989432,21.358681306699804,17.884441851689342,18.80614699354671,22.497654578108495,19.576911866601076,COL
503d7e36-df78-428d-9971-09ff707645c2,21.126497662364212,14.152427269670008,16.922904406685227,22.52274586239673,22.1563109282811,22.010498320474206,21.097487577374302,21.98091655463987,13.661018342248596,19.389735503499914,18.97882383235537,7.191426065667026,20.26068759655168,18.495519887957997,17.679077586039305,18.24696473674788,15.441216387443975,22.55963076109465,19.26798836313363,20.90540610898464,23.40343183667893,20.150276266300903,D
ce2bfd9e-6382-47bb-9fd1-b77afe57e948,18.79553121750767,12.965506248633535,18.689146577027802,21.295317978719385,20.561979788797778,20.588640383492475,16.97808922668136,19.79174308187362,13.017680040382963,17.04017494201171,17.72241458889251,11.441568850235548,18.58385753823218,15.87761573710716,14.077471329199009,17.32374784460169,16.213478516282066,20.74513119732518,17.921643481462205,19.277180354277647,22.07089993452687,18.49712279696216,L
81b6b844-d760-4146-9b01-1c4b2596eb77,21.67936970376417,15.841466228957337,19.59709224521537,23.331863424783855,22.351222892730124,20.937230618807412,18.530378584396882,19.0132724661226,15.16423268641176,17.2074408921521,18.28055928174588,10.062111103946421,20.0366659802808,15.841065823222424,15.508238113152176,19.61646201178671,17.25474164704325,18.45940653489445,18.125138071100054,20.947826579499267,21.592316976569997,18.02962370441853,L
9d5c5303-550f-454f-8fd4-8abcdd311215,18.344576369037146,15.103956347497181,18.694094469475168,21.221188071028884,20.781893135882914,20.64287712885805,16.55155775785037,18.169632470156117,13.776897288664347,16.936002170723306,17.667000834897713,13.113207800097072,17.45166132672131,17.494162950454967,13.266027392354816,19.427581828820745,16.52694572088567,19.970955088879677,18.405355012103872,19.235714707874642,21.45992327174596,17.941352191187907,L
5dbb4642-6636-4d67-9e73-25c7312aec44,21.03151464444192,19.27871200024037,20.673491407148358,23.380241057539767,19.994560344515985,20.521556047655164,20.855098168078165,19.78807427415802,12.543100017859642,18.784201979409975,18.708058067890057,8.017930393379114,19.889581172871466,15.826632456049163,14.626077205937682,19.774578505653853,18.543833293563686,21.22073409647658,17.679135480754866,21.02504793467633,22.536021451935106,18.93316758655671,HA
cfda26b9-d417-425c-9a72-fa76ca4b296c,16.480154968505417,13.010994044306132,16.402159468371106,20.307717298017817,19.255393885364672,20.0714427307147,15.750185386358208,18.449266673119475,11.909227297313693,15.486531540934072,15.095951070227862,13.45765080921411,17.66206552340497,13.878634683682067,13.845490431141513,16.275186612113846,14.136315855022508,19.996776249579792,16.71848796360729,17.19403290963412,21.065735280675423,17.446643137097105,L
1b31d2e9-5b05-4fff-88d6-3a95bf8f8d43,18.92692071678285,17.978924658066436,19.42996430837429,20.02545093872955,20.04309904372232,19.779221311338084,16.649496693291187,19.61834760387442,11.299510527908888,17.172090075527493,17.449217965898466,12.992497462800706,15.33576390278001,14.051799343496855,14.959761401899607,17.5044161250995,15.564177951572601,20.919276814886185,16.881779336669844,18.846158123159412,22.273197151439113,17.94808354150501,COL
f96ab3fe-bb11-4585-a35e-52d400e55ab7,22.035710810665037,13.227224927024235,20.575484376988015,22.132144299773405,21.12071434603634,21.869532393741128,17.442949847511482,19.023560274552082,12.874142240288577,19.20577075268746,18.67974729315306,9.788176426214429,19.524461136713526,13.184985527770735,14.288459205469417,18.32955655158924,16.789368011805063,20.911275434625885,18.497771305915126,20.021789154351342,21.230904934963238,16.973695176972715,HA
f5558dc7-5bef-426f-a6bf-b704fd5dbda0,21.66541521929204,13.928855602587332,14.750165418323391,22.20120700103804,21.599644279390525,23.634243859893488,23.502983241465202,19.590705617930094,14.16122395237143,19.77989850340342,19.10698193268571,11.613011681224355,22.10857689472125,19.622710191270887,19.813689248143877,21.75983038722304,14.767349896302356,20.025680707789135,18.7785216059782,22.511237660368383,21.289006056704412,15.895332337255162,L
58c1c391-5ea3-4432-bb1e-e7e1974954bc,21.1576912117559,19.210373269658106,17.605301538709586,23.419331459494533,21.137154610732825,21.329090905902486,16.653336155056255,20.068823851236054,11.969620818713993,18.03534629309818,18.633423832609324,10.60768154309717,19.79251981850306,17.395230489319438,14.44980029588802,19.134059505131876,16.34053984778536,21.319995725179627,17.698178113431435,20.307247340700812,22.911959057154984,19.469842168063344,D
0fa89fbc-307a-48d5-adce-192556755c22,20.045086692215307,14.171659120447556,19.97119855586266,21.52505227391007,20.15423499930546,21.145597935421293,16.45368545083047,20.675095137802106,10.640536020712377,18.002462764865157,17.567616666448128,11.897774961156335,20.137157525152205,16.557064047846826,14.111290485101627,18.81159488649504,17.171427050699766,22.299015449412124,18.933814005818128,19.666941490543774,23.82981022062086,19.378620385368166,D
24a40289-96fd-4c1a-a953-45a46a0a0e9d,10.212062951293081,9.005585881335849,11.574055837207764,13.836745662961127,13.930249248378873,16.423070858696974,12.964185786285052,12.201772324330006,6.143489547113641,15.274803363127798,12.018066742059693,13.78605166373043,14.43847719038362,12.603413582243936,12.95229177175308,16.594232418689344,10.429042675773266,16.952688230308667,14.667776438775496,16.53778896578534,18.47028375880553,16.73114378173099,L
2aaf212f-000a-4a9d-8a4a-198fa94f491e,14.910722674333764,8.096563027158904,15.902072180335125,13.987429054904188,21.073128154417404,21.948949970352604,23.04963935563028,21.812136110979413,15.558647239557517,19.24896684396732,18.302319376600988,11.50479563282244,20.024421004054084,19.0334793741153,15.92862635163677,15.233998452680297,12.742412242933137,21.72128861228714,16.750559757068793,20.52964927825837,22.600763949272416,18.0133673674447,L
4f87e061-e773-48f2-84ba-32401396500e,20.171019712102144,15.764323337919325,13.476422694637037,20.985390872439076,20.975580676228933,20.875686544348323,21.33504596383272,20.467887452339408,14.108267675006584,19.683135852938317,17.756287853526022,12.63031773954021,17.470127064757115,17.80785793652631,15.381905632044218,18.276242164368412,14.509275228432635,22.385148728527707,18.69866810169568,19.970845671599754,23.40564151604952,18.994764390860652,D
a9c0f3a1-01eb-4f01-b58a-708b2960e685,18.558849276809575,13.386834314797825,18.0239251977822,20.257162608357,21.85611184058646,22.52997194714368,23.33757210197654,18.665877690200247,11.557527915697722,18.31464632720671,18.77360134966992,10.889780210560135,20.177142803460093,15.752171327887723,14.686455992587824,19.3185362052289,14.297208731648867,20.208494595829702,20.028595268652232,20.898026764689515,21.188562393767995,17.29815644310818,L
953359da-e535-48e6-97dc-1b4ccad6a671,17.778116083508582,11.789030753833291,16.29510417256919,21.36335158925076,20.785775242160447,20.520976275719946,17.190280389272736,19.32434452465267,10.172046917452716,17.421609700132276,16.890973241932706,11.39507014255373,18.66834168764599,16.280259388668696,15.087048545917575,19.052692637866105,15.206538281938169,19.484012576122723,17.817188203982628,20.10462203188009,21.220852868778824,17.119285829368167,HA
5494af7d-403a-423b-b7ff-e6db9c117e93,22.792343291072118,11.810390311735977,16.640667370050682,21.34922863772753,21.446360039911514,22.949595927323898,21.066518878706848,21.316184577978387,14.772116111160551,19.78110404414801,19.49662411767004,11.434351608454719,21.196923794405826,15.646377749837896,19.305826385714003,20.30788896102841,16.369006689452085,23.04913735462909,18.922705334273893,20.860681053189708,24.152952608662915,20.172076586832024,D
1422bc35-4597-4e76-aa75-8e79613e67d5,19.596740736258358,19.427631320150827,16.3644889400991,19.02710236873218,19.488548952580373,19.596652266754454,16.067194755804884,16.59282990683468,13.365670217605134,18.37093873005477,13.265931728934525,17.902679035995792,12.403270018189058,9.867766691909162,12.332122098835779,15.882601194262651,12.36346185453321,15.422046531695498,12.778958753559364,19.876106329864513,17.41279659731104,13.736578594037564,L
0a3c8161-4186-4c95-8288-9928d6db0355,19.729685145257438,12.540186410482432,14.487714568527561,21.423638431982486,19.174589204191847,21.139024892808358,18.20867875057219,20.019647516961186,13.6529990952956,16.25885142233652,16.685196908116687,11.765598330709755,17.889883784004073,16.7327231570204,17.408813015085762,18.622157205996732,17.471660550413024,21.251146714174702,19.591401695238194,20.193734931533392,22.082893600774085,18.271385709135433,COL
dd7bcdd8-1660-4dab-9860-9d136c4cee77,13.831273464784708,9.286473861702088,12.895585802071297,17.284394342920756,19.38951606161193,20.892285427664195,18.569508717148597,19.83685720305261,16.17993278945015,19.033368671055605,18.197345757506383,11.527106518865674,19.110537142857396,16.882450766916694,15.746951204981258,18.973886429992117,16.056756254160053,21.91430185310935,20.01119527399627,21.907853798793653,22.647729616395807,17.885681478932668,COL
959e1f13-360e-4e12-add5-bf9a376990d2,17.95997967800745,11.454136667823137,17.625617761190753,20.046786330943622,20.15011544088512,20.529758496383096,18.302656649491958,18.887362308115424,12.143450274611366,17.808669396520887,16.327582481253316,13.15871642474864,17.788380388935263,15.919808410164752,17.812767445648817,17.670229037219805,15.796593740143733,21.20839852851056,17.38322039646082,18.700417424634857,21.665469192113395,18.59826464748455,COL
ad220f0d-06b7-4dad-a87d-36dff31c8623,17.458417327676322,10.415438990007656,15.535635117129988,21.428985522065528,19.814722846879942,18.96692407022499,14.414377824097077,18.514727593597346,12.068699689022159,18.403315910841798,14.849085311461348,13.964298831483637,13.848330299053586,12.596619938777758,11.6228542333141,15.3691624623574,14.345898794380949,18.52390563047076,15.7774601479763,17.722016245014817,19.423599681264815,15.270121521044047,L
8e7d5615-5142-4d53-a460-2cafade1f690,21.006022594875194,17.125530665896605,19.031534150221955,22.87383109341974,22.17060364688423,21.12952859554494,20.8070257407749,21.133560601775965,12.863826872968252,18.086714494463838,18.685365712246302,8.888405056623053,19.380329652634458,18.90834606380977,17.877669560222294,18.790972707329658,20.313330368216718,20.73987974839581,19.990317359100942,21.53806685043725,21.466589610592937,17.340216938254976,HA
1521ac6d-31f7-4240-9d54-4f7600e78e16,18.820499477355902,9.715169130864334,17.405706973641557,20.96517132396538,19.561616071851365,22.309142103640212,16.90954048694759,18.4487897044961,13.088289258335168,20.408039478554794,14.182488498925597,17.011555769555073,16.32686359269967,9.764560207076704,12.228915614003046,21.102113105650027,17.37029157289468,19.38488631423462,16.071680945058638,22.480615156718528,20.129233500212084,14.688234044239685,L
b46b5a4c-59fc-4769-b05a-d15f9aaa753a,17.983695437711784,9.774001655079429,14.272082283058305,19.627127266619695,20.144639945696373,21.061797971264678,15.456967117415594,18.079992107075036,12.264421735576665,17.86813243030971,17.049877190097313,14.272432069710943,17.51847911479308,15.754805646035063,14.152818558136968,16.426010253430327,15.144991029620718,19.683045486746778,18.319004825131554,19.38854720875441,20.51157403639107,17.193971739553305,L
1f5494c4-e26c-4512-96d9-30412b5b32ce,20.03000611085992,18.226680509588775,17.2321436994748,21.833006299202278,21.13198264810959,21.559511402170802,21.927869730543126,19.53628260051886,16.222846205859124,17.374067278134063,18.33171492994792,10.967998756943457,17.041631995464183,17.424647267046826,18.358426679428835,18.158605230396866,16.82531888472742,20.42661569990562,20.05796052143742,19.847327852760415,21.186878593513228,17.692297455069234,HA
c60a4c63-607b-4d59-8625-bc5d20207647,11.399265398197475,12.823265488220718,12.99941802131333,14.7090366488429,14.956555353113197,16.16063442398931,13.435181199197856,14.961553547505972,10.437607197945393,14.246992919062643,12.95966797816492,13.586629841598034,14.469560435377153,10.934057109099303,11.076484421136946,14.685066471128938,10.216200337881965,15.26370605535366,12.975833280558682,16.047821473877658,17.529715712106487,13.352356710273668,L
f2313562-c894-486d-a9b6-ed362e12a32a,20.322506988597382,15.323863450169986,20.682018211171375,20.395482788470936,22.0474602376103,21.277229407541956,21.312682244532866,19.078659215537275,14.455425589074899,20.346154942354733,18.26542389702326,10.989403850635595,19.370947971261284,18.059607606578428,17.687714502824843,19.642429331840134,18.426182884206924,21.533781480752776,18.00193884288048,22.027202819008217,22.63344067370197,17.898791038477377,HA
a308a5ee-8ea1-47ee-823d-14736d74a925,18.914683701055722,13.799281921597602,13.286636142990266,23.643179161029234,20.576021188976387,21.333224636376265,18.326489714419804,20.479667888378632,10.937185587377678,17.164944520348044,19.225748984434997,10.78383293357576,20.01450412902985,18.85566910801636,14.775371618798696,16.112567182522337,13.47118692643463,21.822695778316042,19.07434958931891,22.27371441358859,23.208306428904258,18.675628175802746,COL
6a4e10b6-e6c4-4210-ae4d-0d8e8d0cb3ec,18.341127573069727,14.630362559230534,15.949026736789502,18.763301641897264,19.67253150078883,18.81502551575147,16.709572006614078,17.37180237516997,9.71199800535818,18.03157845880409,15.359589667666464,13.282944533884832,17.091874546218893,16.566639555388665,13.84563992030776,16.500025659907603,15.791660635285954,19.527057339978136,19.03360014709816,19.322212281294608,20.19232066058372,16.515894030405114,L
232073a1-2bf3-4539-a396-bde7836f9aeb,17.114045000104742,14.056711369461075,13.303253230445588,18.18106752742518,20.116708793614777,20.049288603523824,17.964237089814926,17.175276915334187,13.101505630845175,17.173925757807513,14.172355299240579,12.095710165454895,14.670174924149403,13.691064946389169,12.68148916498975,16.364071796423826,11.047208756621261,18.518885458540826,16.302930342094683,17.004956965445896,18.493001967278815,14.36422502195756,L
e4babd46-005a-4af3-8041-131648d9c2c6,17.11065269133995,12.893481020592947,15.797554008249143,17.97078478836692,18.50027808527092,20.398214519212335,15.511740793539472,18.5464944686939,12.885214038226643,18.86375462516482,16.171306447835395,12.614303856561973,16.624052878280615,14.19079961024437,13.193823865622996,17.370766448993336,13.624546238599274,21.29060888296986,18.352986828110907,19.02877766178686,22.452502723081697,19.63910917815824,D
869e61d6-fbbf-4ca2-be1a-57b82a03c7a1,18.8745332593999,13.481932830903265,17.50318736768006,22.684682846333285,21.39468552638597,22.029897906319423,23.863168635356654,19.45655290184553,14.033944124810287,17.41427187633872,18.13323961553699,8.505981285432373,20.480655783263646,17.070962417327355,20.993213843980477,18.26738292768072,15.330308636131452,20.01532509864102,18.46781208197087,20.45755050483107,20.737833286009252,17.355240066410037,L
1782bf45-7350-4053-8dd1-45faf4ed8dd9,19.96835932833425,13.882103321277889,15.381633165899762,22.1280197756905,21.375622314487632,20.28301684329387,15.691743905052896,18.836025754842833,12.320020305517485,16.724149548158987,17.252748134817942,10.869439997458759,19.79124386702679,12.707651302289248,12.23171295534089,16.382914126259465,14.229197555264925,20.160059760613798,17.23029752053012,19.654662122259637,21.64392904757437,18.982137523716307,HA
3264459c-adeb-486e-ab8f-274574441593,20.14302402846109,15.60392865666864,19.355405997863535,21.968589194130374,19.996902273575174,20.38132713880356,20.869506315037835,19.871953915078077,12.361088000720354,16.0874418893672,16.97912982273684,11.43533203325723,18.88536762434169,16.52101244077425,15.638777698581872,15.163819053029554,17.660382035793056,19.89139196467166,17.823626896019626,20.809584028377177,22.609690601826546,18.88955900675691,COL
68c0bc1b-3195-4ed6-8345-3ca53dfc54fc,18.63318148656932,12.352289855821283,15.93378649199061,18.382852081559523,18.427507784417518,20.487327627971645,14.417378194964046,19.887316251499744,12.943366149764325,16.744364085396466,16.45056526076474,13.425235983743372,15.895364082619032,15.735922288360538,13.491640824181083,18.229264819171455,15.592882593105204,20.026773908803214,18.16748364195499,18.978619317139025,22.7300534265157,18.826515475870597,L
45e48080-0b27-45f4-8149-1ae7e36c6933,18.417572589955476,12.58173889992855,14.12712524268503,21.407066175004157,21.03432080173778,21.36377862418839,18.644918567739257,19.62162211203971,14.567221965369274,16.82670883546521,19.07074647275474,11.790662697367427,17.847520223137224,17.810043760806163,15.445982630150775,18.200301015184195,16.489508901221665,19.756889087284268,18.12791716077063,19.978015458835255,20.222777973031086,16.82767379825978,L
9d449aa3-b740-4d5a-9aea-880b6f84cff4,19.92818658484342,18.057897801267785,15.154108891919474,21.533951354455258,22.172283862370367,20.994664266058567,16.35609191648346,18.21123790059077,11.854418876845779,16.846061907114017,18.552382632929664,10.839037362625024,19.897791923572246,13.940283073296417,13.576819455604637,16.266597588441122,13.934582323405126,20.89925166884348,16.788073787308544,17.84869028083809,21.54678722107596,18.16110790991066,COL
98f1d0eb-0977-4f53-a3b1-e6875a34c27b,16.57965095160349,14.81309595108705,13.133258786869892,23.88112142181894,21.382445275058803,21.19053920875351,18.010382858263313,20.414895147103685,10.736555948644295,18.23972644016628,16.847097999724436,11.600176373439291,21.54919615767342,15.298100888020045,14.447582957593534,18.043142526789676,12.870562605170067,21.110142601351782,17.44881143103566,19.93773760568832,22.031334796999587,17.731187706191808,COL
6c0ea771-ea86-4db6-994a-2372b2b8f536,18.166553560279148,12.582385123921815,13.93397966342634,20.558576959682764,19.197300292468693,21.559102326908082,15.49035895579963,20.09242263899274,10.643667508091317,17.404143628734637,16.127279459604953,11.348365425507522,17.30365196814722,16.33145035973053,15.34667506871151,19.19499490462364,16.31109127209599,21.875589642843035,18.044944842989736,19.09592075288445,22.5148534808554,17.781253963426177,COL
507a4e05-d5ab-4dbb-9b4f-76b1a21b79dd,18.994837463762423,12.555973731264174,17.115830556828495,20.258366332282545,19.727057749355883,20.359830736203907,22.11577921597678,17.967173065225968,12.371949302153418,20.1326197382408,16.035752316050054,12.796606388430476,16.2317215642081,16.57713825467025,16.43709128005338,17.050961161399783,14.466764418630582,21.00099594513396,17.152250171966323,19.214824334881094,21.772652752938765,17.976755991613757,D
ce9e0431-19a1-4ea9-85b0-44a9e9792e03,19.40652535551212,14.679707904530462,17.967039347848264,21.011339258645364,20.368754710264227,21.285544311414014,16.301400493520855,20.756664130363713,11.675317687842242,19.248684921688486,16.37120792396357,9.218860813443701,19.42118128321585,16.613821016838248,14.185461596920062,19.6704442684654,18.011294647326025,22.436600570574292,19.840300668122783,20.6988090051959,23.254003779705187,20.125276665704153,D
70797499-16e6-48cc-8ae4-1e692713dad3,22.42741653621714,15.28919525193025,16.907352331904058,22.41698900395263,21.52370518544486,24.23234943993315,23.711373843051035,20.843913437059594,16.218814715986973,20.525372471957677,19.931012351221877,10.448270499922822,20.956098065580754,18.04662776901674,15.329010546737933,20.906700656120783,18.447801787502964,22.441753964994327,19.793645293472228,23.13147021303416,23.197722963329632,19.39804151800245,D
0b4443a0-087d-47e7-9e67-795eac6750c3,20.847590042091653,15.579997040325953,20.78618789145241,20.90183962004855,21.89130752054769,21.90625566489913,17.960329097124784,19.99871284121013,16.62434388503414,19.830529125799195,18.87782356871065,10.455765487454629,18.117485071386536,17.004540727702608,16.094414388411515,20.289758140890548,15.019518271002116,21.236121363374387,18.775440926799728,20.97851192870566,22.56958839934195,19.053702975389825,HA
f89d429f-4747-468b-b894-89583bd8ab02,15.64897470776175,11.342961964262187,14.507799184129752,19.36422462926323,19.126633813864586,18.54775592147911,16.972756767574467,21.07090117005786,11.610148646981202,18.56015723370085,16.20679874362877,13.288851355862397,17.779605408169825,14.742850287556669,15.579174471873303,17.18083710792185,14.399548541879252,20.768634578283123,17.72059811849137,18.70696697989104,23.48118200353733,19.41929902577273,COL
23908554-b98e-4ff8-98e7-dee3e2c5feaf,19.979785420096878,12.407187615546865,17.06793569083026,22.003419382827772,20.45323326950712,20.245647388679874,17.574529781232357,20.58497422020428,14.730446323338139,18.340839000434638,17.349311692451074,10.95142171979595,18.642994781484475,16.742696710700667,14.60481162547828,18.661889093238205,16.981871652349145,20.1536793691198,19.155325256896514,20.183692193800916,21.578364578707742,17.452724168999012,L
f852de27-b600-44a4-ab30-d74108dfc2e9,14.623221928690615,18.294144419868633,12.498178734578273,9.681510768715683,19.13855861351485,22.001121769313375,18.491773770604453,19.389399178403977,17.05909886048034,20.18419897475251,15.554880315907026,11.682953092369146,14.825306838424801,14.20734135195339,14.449304337546776,15.385461045563174,11.702090400405467,20.030189820245607,18.6801241080352,19.769873436586582,21.131247648574607,17.158792922119908,HA
4387a2c2-8007-4735-a48c-34a2b476018e,17.407868558100713,12.600597927179162,14.314016218960814,16.66929242218119,18.37458238172573,18.49801548816185,13.722477990813044,17.268502064037452,11.628877101782518,16.97169502298363,15.05275748806632,13.691435654694397,15.178437572136819,13.877399499491787,14.840005773951594,16.44657053853887,11.842352552393528,19.982694508074967,16.773324804492425,17.311937341216733,21.112321405937156,18.82058938298121,L
a8c3e333-865d-4060-8ce4-453aa6f9f0e8,19.232054038997614,13.494618141202189,17.077232279392348,19.974027670684773,21.410621600624932,22.964969235420657,17.972541902946645,20.27300065062872,15.288268407805147,17.75050809134822,18.90657178770018,10.997564036961041,19.946045401681918,18.753193649306354,16.921212675254484,20.59265474907671,12.79705953467713,21.884260108802398,20.19046395974775,21.405790567299146,22.874765131052772,18.234483878283594,D
ff8dac97-42ff-4f48-81c4-50315ad8de58,16.119180561999297,15.735095325414333,17.08043396362717,22.23639274453881,20.997413968786688,21.976532252662484,25.168860174281374,18.768934959257702,16.830408670727326,21.26161084348715,17.840697213491588,12.334470983852105,19.014998261794524,17.582885781891562,20.523464188660338,21.123254863343135,14.05150432137594,20.188771719696454,17.754171795272512,20.51316357487534,20.80299629708237,15.810665763794027,HA
02ef2e1a-5afe-4c00-a3ea-7f4a153f1da4,20.66615552671854,15.739743581891831,17.452697424564704,21.34790854686879,20.357673498565106,23.40325047251284,19.0147521438776,20.375428860262463,14.618948221534673,19.29094847423063,19.02790508895818,10.908870971707186,18.66078458222706,17.5306717329473,14.152543994415648,17.074257845157295,13.57582368998646,21.58619778714929,19.01748956032132,20.448180526967814,23.686127899184353,19.82876373647462,D
382b279f-87e1-4dbc-a2ca-c1dfde1cf254,19.05375891508119,12.323222150567938,13.11080939574485,22.19102421817138,20.401229336575646,19.36500105132588,15.864459503292725,18.794794102512366,12.124090829067354,18.491472003314975,17.171441814445227,12.192295945121774,17.586188458172206,16.393500593253744,14.469236849208947,20.07700220229234,16.214720481271318,19.344803507468924,19.015064764253598,18.54711674941915,21.1535740575465,19.085066256744426,COL
9a2db69e-d429-45d4-89ca-a2c4e0cfc116,19.12789787076563,13.774973860889778,17.303300775740123,19.32025779478704,20.390735245689545,21.740426730528547,17.341389230739455,18.846581800563694,15.301697505214308,18.25324812745788,18.199368159992076,11.975723726886441,19.4038177240751,17.6580269275858,16.895523893299984,20.45077909282683,16.56652465299701,20.770300543400506,18.506456755773808,21.901716278948598,22.264227359747665,17.060931370028,HA
0b4b50c7-aa0b-4a64-807b-d3cb47eeeb6f,21.168506136656696,15.922526022066526,18.11498036748629,20.829255685968246,20.821489764334373,23.08497267801656,22.891212261033456,20.542622368336474,14.105618461605324,19.76676239509457,18.32413254944367,8.180165104535991,20.888452039791865,16.941431824411666,19.970515248321632,20.01331135428637,17.131100032847193,21.368459905421886,18.890819707227354,21.75322270068043,23.0664535839117,18.047578368608708,D
01775b06-5836-469c-8537-120cb8cc94e9,17.51098010263719,9.845071414046684,14.521794260572385,16.391233004144148,19.10052373772991,20.534238057212608,17.131290525964868,17.781965852892718,12.849972948308292,18.466499557659766,16.914426796182482,13.867582087255592,15.001752928511419,14.862972204128589,14.693802144898678,16.990680771017292,10.608797939361345,20.067467726540688,17.008788252114368,18.111220848361693,21.506749844018138,18.451603816969293,COL
ab449860-46e5-485e-abd5-31c5abef2c58,13.229725680517456,12.53421052984584,14.819987554112886,21.293656925383832,21.12074857447634,20.433817786505884,17.58962909858287,18.943981388471112,15.920041709064552,21.47846474655053,19.1019090061696,9.062247406562651,20.682391536407337,14.814645897643887,12.478101404655247,18.67480629625926,17.28763482139837,21.40708310704569,16.18678555026079,22.236557440206095,23.157016460298404,18.586863707957882,L
